movie_id,actor_id,cast_id,char_name,char_gender,order
82703,212184,21,Carl (voice),2,8
82703,20804,22,French Peasant (voice),2,9
82703,2283,25,Leonardo da Vinci (voice),2,10
652,287,43,Achilles,2,0
652,114,44,Paris,2,1
652,8783,45,Hector,2,2
652,1248,46,King Agamemnon,2,3
652,48,47,Odysseus,2,4
652,2039,48,Menelaos,2,5
652,9824,49,Helena,1,6
652,11390,50,Priam,2,7
652,9827,51,Briseis,1,8
652,9825,52,Andromache,0,9
652,9828,53,Patroclus,2,10
80321,7399,2,Alex (voice),2,0
80321,6730,3,King Julien XIII (voice),2,1
80321,14409,4,Melman (voice),2,2
80321,3910,14,Captain Chantel DuBois (voice),1,3
80321,2632,15,Marty (voice),2,4
80321,9575,16,Gloria (voice),1,5
80321,31531,18,Rico (voice),0,6
80321,5726,19,Maurice (voice),2,7
80321,83002,22,Gia (voice),1,8
80321,17419,23,Vitaly (voice),2,9
80321,519,24,Stefano (voice),2,10
36669,517,20,James Bond,2,0
36669,4587,5,Jinx Johnson,1,1
36669,10882,7,Miranda Frost,1,2
36669,10883,8,Zao,2,3
36669,10881,6,Gustav Graves,2,4
36669,8930,9,Q,0,5
36669,1365,15,Mr. Kil,0,6
36669,147,10,Damian Falco,2,7
36669,10884,11,Colonel Moon,2,8
36669,5309,18,M,1,9
36669,10885,12,General Moon,0,10
43074,55536,14,Abby Yates,1,0
43074,41091,15,Erin Gilbert,1,1
43074,1240487,12,Jillian Holtzmann,1,2
43074,168452,13,Patty Tolan,1,3
43074,74568,16,Kevin Smith,2,4
43074,1267216,20,Rowan North,0,5
43074,4391,35,Harold Fillmore,2,6
43074,39390,18,Agent Hawkins,2,7
43074,1093919,21,Jennifer Lynch,0,8
43074,1271,17,Mayor Bradley,2,9
43074,59841,19,Agent Rorke,2,10
95,62,7,Harry S. Stamper,2,0
95,879,8,"Dan Truman, NASA Administrator",2,1
95,880,9,A.J. Frost,2,2
95,882,10,Grace Stamper,1,3
95,883,11,Charles 'Chick' Chapple,2,4
95,884,12,Rockhound,2,5
95,886,13,"Colonel William Sharp, Shuttle Freedom Pilot",2,6
95,61981,15,Jayotis 'Bear' Kurleenbear,2,7
95,53,16,"Lev Andropov, Russian Cosmonaut",2,8
95,887,31,Oscar Choi,2,9
95,236327,32,Max,2,10
608,2176,25,"Kevin Brown, Agent Kay",2,0
608,2888,36,Agent Jay,2,1
608,9626,26,Zed,2,2
608,6684,27,Serleena,1,3
608,9656,28,Scrad/Charlie,2,4
608,5916,29,Laura Vasquez,1,5
608,4252,30,Jack Jeebs,2,6
608,9657,31,Agent Tee,2,7
608,1240,32,Ben,2,8
608,212,33,Newton,2,9
608,9658,34,Hailey,0,10
2310,5538,24,Beowulf / Golden Man / Dragon,2,0
2310,11701,19,Grendel's Mother,1,1
2310,4173,20,Hrothgar,2,2
2310,32,23,Wealthow,1,3
2310,6949,25,Unferth,2,4
2310,2039,21,Wiglaf,2,5
2310,1064,22,Grendel,2,6
2310,8291,26,Ursula,1,7
2310,4031,27,Garmund,2,8
2310,23789,28,Wulfgar,2,9
2310,23790,29,Old Cain,2,10
140300,70851,4,Po (voice),2,0
140300,17419,9,Li (voice),2,1
140300,4483,6,Shifu (voice),2,2
140300,11701,5,Tigress (voice),1,3
140300,18999,38,Kai (voice),2,4
140300,18897,37,Monkey (voice),2,5
140300,19274,8,Mantis (voice),2,6
140300,140,11,Viper (voice),1,7
140300,212,10,Crane (voice),2,8
140300,11661,39,Mei Mei (voice),1,9
140300,20904,7,Mr. Ping (voice),2,10
56292,500,5,Ethan Hunt,2,0
56292,17604,4,Brandt,2,1
56292,11108,6,Benji Dunn,2,2
56292,52851,10,Jane Carter,1,3
56292,72118,7,Brij Nath,2,4
56292,142636,9,Trevor Hanaway,2,5
56292,10182,11,Luther Stickell,2,6
56292,508582,12,Bogdan,0,7
56292,6079,13,Leonid Lisenker,0,8
56292,92428,14,Wistrom,2,9
56292,6283,15,Kurt Hendricks,2,10
81188,62064,2,Jack Frost (voice),2,0
81188,7447,5,North (voice),2,1
81188,9642,4,Pitch (voice),2,2
81188,52848,3,Tooth (voice),1,3
81188,6968,1,E. Aster Bunnymund (voice),2,4
81188,234479,6,Jamie (voice),2,5
81188,87056,13,Caleb (voice),2,6
81188,1271684,14,Claude (voice),2,7
81188,1364655,15,Sophie Bennett (voice),0,8
81188,1364656,16,Jamie's Mom / Jack's Mother (voice),0,9
81188,114446,17,Monty (voice),0,10
7552,206,1,Dick Harper,2,0
7552,4939,2,Jane Harper,1,1
7552,7447,3,Jack McCallister,2,2
7552,28633,4,Frank Bascombe,2,3
7552,52929,5,Veronica Cleeman,1,4
7552,8265,6,Garth,2,5
7552,25849,7,Joe Cleeman,0,6
7552,52930,8,Oz Peterson,2,7
7552,52931,9,Billy Harper,0,8
7552,52932,10,Blanca,1,9
7552,29054,11,Dick's Secretary,1,10
616,500,11,Captain Nathan Algren,2,0
616,3899,12,Katsumoto,2,1
616,7676,13,Winchester Rep,2,2
616,9186,14,Winchester Rep Assistant,2,3
616,9188,18,Zebulon Gant,0,4
616,3417,19,Colonel Bagley,2,5
616,9189,20,Emperor Meiji,0,6
616,9190,21,Taka,1,7
616,9191,22,Simon Graham,2,8
616,9192,23,General Hasegawa,2,9
616,6914,24,Ambassador Swanbeck,2,10
147441,3894,1,Moses,2,0
147441,33192,2,Ramses II,2,1
147441,1241,6,Sethos I,2,2
147441,84497,5,Joshua,2,3
147441,77335,28,Viceroy Hegep,2,4
147441,77122,8,Séfora,0,5
147441,10205,3,Tuja,1,6
147441,2282,29,Nun,2,7
147441,765,30,Bithia,1,8
147441,1264233,31,Malak,0,9
147441,1125,32,Expert,2,10
13475,62064,15,James T. Kirk,2,0
13475,17306,16,Spock,2,1
13475,1749,26,Spock Prime,2,2
13475,8783,17,Nero,2,3
13475,21089,23,Christopher Pike,2,4
13475,1372,21,Leonard 'Bones' McCoy,2,5
13475,8691,20,Nyota Uhura,1,6
13475,11108,18,Montgomery Scott,2,7
13475,68842,22,Hikaru Sulu,2,8
13475,21028,25,Pavel Chekov,2,9
13475,29068,24,Sarek,2,10
557,2219,31,Peter Parker / Spider-Man,2,0
557,5293,32,Norman Osborn / Green Goblin,2,1
557,205,10,Mary Jane Watson,1,2
557,17051,11,Harry Osborn,2,3
557,19153,34,Ben Parker,0,4
557,18998,35,May Parker,1,5
557,18999,12,J. Jonah Jameson,2,6
557,20580,13,Flash Thompson,2,7
557,5502,36,Joseph 'Robbie' Robertson,2,8
557,20582,16,Carjacker,2,9
557,9281,15,Betty Brant,1,10
82702,449,13,Hiccup (voice),2,0
82702,17276,10,Stoick the Vast (voice),2,1
82702,41091,11,Ruffnut (voice),1,2
82702,21007,12,Snotlout (voice),2,3
82702,112,20,Valka (voice),1,4
82702,938,21,Drago Bludvist (voice),2,5
82702,239019,22,"Eret, Son of Eret (voice)",2,6
82702,54691,14,Fishlegs (voice),2,7
82702,51990,15,Tuffnut (voice),2,8
82702,59174,16,Astrid (voice),1,9
82702,24264,17,Gobber (voice),2,10
205584,1017347,6,Bek,2,0
205584,12795,1,Horus,2,1
205584,17276,5,Set,2,2
205584,1278500,3,Zaya,1,3
205584,78147,10,Hathor,1,4
205584,172069,11,Thoth,2,5
205584,118,4,Ra,2,6
205584,1036288,16,Anat,1,7
205584,29092,17,Osiris,2,8
205584,105838,19,Nephthys,1,9
205584,61784,22,Anubis,0,10
10048,6164,21,Lt. Ben Gannon,1,0
10048,10860,23,Lt. Kara Wade,1,1
10048,134,24,Lt. Henry Purcell,2,2
10048,9880,25,Capt. George Cummings,2,3
10048,12206,26,Dr. Keith Orbit,2,4
10048,3977,27,Capt. Dick Marshfield,2,5
10048,21042,28,Tim,2,6
10048,62487,32,Naval Controller,0,7
10048,62489,31,USS Abraham Lincoln Sailor,0,8
10048,62488,33,Master at Arms,0,9
10048,62486,35,Lt. Aaron Shaftsbury,2,10
13183,50463,2,Laurie Jupiter / Silk Spectre II,1,0
13183,8289,5,Jon Osterman / Dr. Manhattan,2,1
13183,17832,1,Sally Jupiter / Silk Spectre,1,2
13183,47296,3,Edward Blake / The Comedian,2,4
13183,17178,4,Dan Dreiberg / Nite Owl II,2,5
13183,17183,6,Walter Kovacs / Rorschach,2,6
13183,1247,28,Adrian Veidt / Ozymandias,2,7
13183,40009,29,Edgar Jacobi / Moloch the Mystic,2,8
13183,230,30,Hollis Mason / Nite Owl,2,9
13183,79343,31,Janey Slater,1,10
13183,42708,32,Wally Weaver,2,11
944,2461,19,Martin Riggs,2,0
944,2047,20,Roger Murtaugh,2,1
944,4517,21,Leo Getz,2,2
944,14343,22,Lorna Cole,1,3
944,1336,23,Wah Sing Ku,2,4
944,14313,24,Trish Murtaugh,1,5
944,14314,25,Rianne Murtaugh,1,6
944,8400,26,Benny Chan,0,7
944,14328,27,Captain Ed Murphy,2,8
944,14316,28,Nick Murtaugh,2,9
944,14317,29,Carrie Murtaugh,1,10
1927,8783,7,Bruce Banner / The Hulk,2,0
1927,6161,8,Betty Ross,1,1
1927,16431,9,"Thaddeus E. ""Thunderbolt"" Ross",2,2
1927,6164,11,Glenn Talbot,1,4
1927,1733,10,The Father,2,5
1927,20048,14,Young David Banner,2,6
1927,20047,13,Edith Banner,1,7
1927,7624,12,Security Guard,2,8
1927,155873,18,Young Ross,2,9
1927,1989,19,Mrs. Krensler,1,10
1927,164618,20,Teenage Bruce Banner,2,11
72559,18918,3,Marvin Hinton / Roadblock,2,0
72559,51976,13,Dashiell Faireborn / Flint,2,1
72559,88995,4,Jaye Burnett / Lady Jaye,1,2
72559,62,1,Joe Colton,2,3
72559,11007,6,Snake Eyes,2,4
72559,38673,2,Conrad Hauser / Duke,2,5
72559,25002,21,Tommy Arashikage / Storm Shadow,2,6
72559,78147,11,Kim Arashikage / Jinx,1,7
72559,56614,5,Firefly,2,8
72559,972356,54,Rexford Lewis / Cobra Commander,2,9
72559,378,12,U.S. President,2,10
7364,10297,1,Dirk Pitt,2,0
7364,955,2,Eva Rojas,1,1
7364,18324,3,Al Giordino,2,2
7364,3905,4,Admiral Jim Sandecker,2,4
7364,1120,17,General Zateb Kazim,2,5
7364,2192,18,Yves Massarde,2,6
7364,11678,19,Rudi Gunn,2,7
7364,114674,20,Dr. Frank Hopper,2,8
7364,109383,21,Oshodi,2,9
7364,18792,42,Carl,2,10
7364,20522,43,Captain Tombs,2,11
2114,55636,16,Dr. Cid (voice),2,0
2114,21702,17,Dr. Aki Ross (voice),1,1
2114,7447,18,Cap. Gray Edwards (voice),2,2
2114,10182,19,Sgt. Ryan Whitaker (voice),2,3
2114,884,20,Off. Neil Fleming (voice),2,4
2114,21703,21,Off. Jane Proudfoot (voice),1,5
2114,4512,22,General Hein (voice),2,6
2114,14500,54,Council Member (voice),1,8
2114,65827,55,Council Member (voice),2,9
1771,16828,5,Steve Rogers / Captain America,2,0
1771,1331,6,Johann Schmidt / Red Skull,2,1
1771,2176,7,Col. Chester Phillips,2,2
1771,39459,46,Peggy Carter,1,3
1771,60898,11,James Buchanan 'Bucky' Barnes,2,4
1771,55470,9,Howard Stark,2,5
1771,2231,8,Director Nick Fury,2,6
1771,2283,10,Abraham Erskine,2,7
1771,13014,49,Dr. Arnim Zola,2,8
1771,58502,12,Private Lorraine,1,9
1771,74289,47,SHIELD Agent,1,10
36643,517,4,James Bond,2,0
36643,1957,5,Elektra King,1,1
36643,18023,6,Renard,2,2
36643,9205,7,Dr. Christmas Jones,1,3
36643,1923,8,Valentin Zukovsky,2,4
36643,9906,9,Q,2,5
36643,8930,10,R,0,6
36643,10777,11,Cigar Girl,1,7
36643,10699,12,Miss Moneypenny,1,8
36643,10648,13,Bill Tanner,2,9
36643,5414,14,Charles Robinson,2,10
8619,934,1,Captain Jack Aubrey,2,0
8619,6162,2,Dr. Stephen Maturin,2,1
8619,19655,3,1st Lt. Tom Pullings,2,2
8619,1329,4,Barrent Bonden,2,3
8619,79505,18,"William Warley, Cpt. of Mizzentop",2,4
8619,219496,19,2nd Lt. William Mowett,0,5
8619,25658,20,Capt. Howard,2,6
8619,215661,21,Blakeney,2,7
8619,1077820,22,Boyle,0,8
8619,1032202,23,Calamy,2,9
8619,229672,24,Hollom,2,10
50620,37917,63,Isabella 'Bella' Swan,1,0
50620,11288,64,Edward Cullen,2,1
50620,84214,65,Jacob Black,2,2
50620,56857,66,Carlisle Cullen,2,3
50620,53755,67,Esme Cullen,1,4
50620,45827,68,Alice Cullen,1,5
50620,84215,69,Jasper Hale,2,6
50620,34502,70,Emmett Cullen,2,7
50620,59252,71,Rosalie Hale,1,8
50620,21029,72,Charlie Swan,2,9
50620,501,73,Jane Volturi,1,10
65759,109,1,Mumble (voice),2,0
65759,2157,4,Ramon / Lovelace (voice),2,1
65759,77271,6,Gloria (voice),1,2
65759,15274,7,Erik (voice),1,3
65759,59783,8,Lombardo (voice),2,4
65759,4992,9,Raul (voice),2,5
65759,63522,10,Carmen (voice),1,6
65759,4238,11,Seymour (voice),0,7
65759,1331,12,Noah the Elder (voice),2,8
65759,287,13,Will the Krill (voice),2,9
65759,1892,14,Bill the Krill (voice),2,10
1724,819,3,Bruce Banner / The Hulk,2,0
1724,882,12,Betty Ross,1,1
1724,3129,13,Emil Blonsky / Abomination,2,2
1724,227,14,"General Thaddeus ""Thunderbolt"" Ross / The Red Hulk",2,3
1724,1462,15,Dr. Samuel Sterns / The Leader,2,4
1724,15232,17,Leonard Samson / Dr. Samson,2,5
1724,68277,16,Major Kathleen Sparr,1,6
1724,68278,18,General Joe Greller,2,7
1724,19137,23,Voice of The Incredible Hulk / Security Guard,0,8
1724,1215283,34,Stanley,0,9
1724,964764,25,Martina,0,10
267935,1425420,4,Sophie,1,0
267935,40900,3,The BFG,2,1
267935,15556,7,Mary,1,2
267935,55936,22,Fleshlumpeater,0,3
267935,19278,5,Bloodbottler,2,4
267935,1249,23,The Queen,1,5
267935,143307,6,Matron,0,6
267935,198615,38,General #1,2,7
267935,40009,25,General #2,2,8
267935,1497865,39,General #3,0,9
267935,28847,26,Mr. Tibbs,2,10
281957,6193,1,Hugh Glass,2,0
281957,2524,2,John Fitzgerald,2,1
281957,93491,3,Jim Bridger,2,2
281957,93210,11,Captain Andrew Henry,2,3
281957,220448,13,Anderson,2,4
281957,1126405,14,Johnnie,2,5
281957,7742,15,Murphy,2,6
281957,526,16,Jones,2,7
281957,32205,17,Fryman,2,8
281957,1099848,18,Stubby Bill,0,9
281957,77315,19,Dave Chapman,2,10
77950,10859,5,Turbo (voice),2,0
77950,13242,6,Chet (voice),2,1
77950,454,7,Tito (voice),2,2
77950,2231,17,Whiplash (voice),2,3
77950,40481,8,Angelo (voice),2,4
77950,19278,9,Guy Gagné (voice),2,5
77950,19767,16,Smoove Move (voice),2,6
77950,52792,13,Burn (voice),1,7
77950,222121,14,Skid Mark (voice),2,8
77950,28633,10,Bobby (voice),2,9
77950,83586,11,Kim-Ly (voice),2,10
44896,85,10,Rango (voice),2,0
44896,52848,19,Beans (Voice),1,1
44896,13726,13,Tortoise John (voice),2,2
44896,2440,12,Rattlesnake Jake (voice),2,3
44896,658,20,Roadkill (Voice),2,4
44896,17140,18,Priscilla (Voice),1,5
44896,26054,14,Angelique (voice),1,6
44896,18082,11,The Spirit of the West (voice),2,7
44896,5538,21,Bad Bill (voice),2,8
44896,17401,22,Doc / Merrimack / Mr. Snuggles (voice),2,9
44896,5048,23,Balthazar (voice),2,10
270946,18864,8,Skipper (voice),2,0
270946,12098,9,Kowalski (voice),2,1
270946,12097,10,Private (voice),2,2
270946,12080,11,Rico (voice),2,3
270946,6949,4,Dave (voice),2,4
270946,71580,3,Classified (voice),2,5
270946,83586,6,Short Fuse (voice),2,6
270946,1257563,7,Eva (voice),0,7
270946,53,5,Corporal (voice),2,8
270946,28637,14,Mort (voice),2,9
270946,62389,18,King Julien,2,10
2503,1892,8,Jason Bourne,2,0
2503,12041,24,Nicky Parsons,1,1
2503,11064,25,Noah Vosen,2,2
2503,349,26,Ezra Kramer,2,3
2503,14887,9,Simon Ross,2,4
2503,25616,10,Paz,2,5
2503,3926,27,Dr. Albert Hirsch,0,6
2503,11148,28,Pamela Landy,1,7
2503,27030,29,Tom Cronin,2,8
2503,17199,11,Conrad Wills,0,9
2503,3872,30,Martin Kreutz,2,10
9502,70851,3,Po (voice),2,0
9502,4483,5,Shifu (voice),2,1
9502,11701,4,Master Tigress (voice),1,2
9502,18897,7,Master Monkey (voice),2,3
9502,140,6,Master Viper (voice),1,4
9502,212,17,Crane (voice),2,5
9502,9462,18,Oogway (voice),2,6
9502,20904,19,Mr. Ping (voice),2,7
9502,58873,14,Zeng (voice),2,8
9502,6972,15,Tai Lung (voice),2,9
9502,19274,16,Mantis (voice),2,10
102899,22226,205,Scott Lang / Ant-Man,2,0
102899,3392,206,Dr. Hank Pym,2,1
102899,19034,207,Hope van Dyne,1,2
102899,74541,208,Darren Cross / Yellowjacket,2,3
102899,21127,209,Paxton,2,4
102899,454,212,Luis,2,5
102899,76126,214,Dave,0,6
102899,53650,210,Sam Wilson / Falcon,2,7
102899,65829,215,Gale,2,8
102899,20750,211,Maggie Lang,1,9
102899,1360010,19,Cassie Lang,0,10
101299,72129,4,Katniss Everdeen,1,0
101299,27972,5,Peeta Mellark,2,1
101299,96066,35,Gale Hawthorne,2,2
101299,57755,21,Haymitch Abernathy,2,3
101299,9281,16,Effie Trinket,1,4
101299,77069,26,Cinna,2,5
101299,1233,22,Plutarch Heavensbee,2,6
101299,2954,43,Beetee,2,7
101299,2283,19,Caeser Flickerman,2,8
101299,55636,23,President Snow,2,9
101299,13014,28,Claudius Templesmith,2,10
228161,5374,13,Oh (voice),2,0
228161,131519,2,Gratuity 'Tip' Tucci (voice),1,1
228161,67773,4,Capitain Smek (voice),2,2
228161,16866,3,Lucy Tucci (voice),1,3
228161,191202,6,Kyle (voice),2,4
228161,146391,17,Gorg Commander / Father (voice),2,5
228161,1364660,18,Boov Announcer (voice),0,6
228161,1448984,20,Boov (voice),0,7
228161,146391,50,Boov (voice),2,8
228161,1490591,22,Boov (voice),0,9
228161,60741,19,Boov (voice),0,10
74,500,13,Ray Ferrier,2,0
74,501,14,Rachel Ferrier,1,1
74,502,15,Mary-Ann,1,2
74,503,16,Robbie Ferrier,2,3
74,504,17,Harlan Ogilvy,2,4
74,505,18,News Producer,1,5
74,506,19,Ferry Captain,2,6
74,192,20,Narrator (Voice),2,7
74,33500,24,Older Woman,1,8
74,75604,25,Julio,2,9
74,103079,27,Grandmother,0,10
8961,78029,3,Detective Marcus Burnett,2,0
8961,2888,31,Detective Mike Lowrey,2,1
8961,31384,4,Hector Juan Carlos 'Johnny' Tapia,2,2
8961,17773,23,Sydney 'Syd' Burnett,1,3
8961,53,6,Alexei,2,4
8961,4604,24,Theresa Burnett,1,5
8961,532,8,Captain C. Howard,2,6
8961,335,29,Floyd Poteet,2,7
8961,288,28,Roberto,2,8
8961,75604,27,Mateo Reyes,2,9
8961,147960,26,Marco Vargas,2,10
417859,3131,3,Puss in Boots (voice),2,0
417859,3136,1,Kitty Softpaws (voice),1,1
417859,58225,4,Humpty Dumpty (voice),2,2
417859,879,5,Jack (voice),2,3
417859,12110,6,Jill (voice),1,4
417859,10828,7,Comandante / Hombre del bigote (voice),2,5
417859,92326,8,Imelda (voice),1,6
417859,64151,16,Andy Beanstalk (voice),2,7
417859,936666,17,Bounty Hunter (voice),2,8
417859,936667,18,Luis (voice),2,9
417859,936668,19,Bartender / Mean Boy / Wagon Driver / Hotel Owner / Rodrigo (voice),2,10
27576,11701,45,Evelyn Salt,1,0
27576,23626,3,Theodore Winter,2,1
27576,5294,4,Darryl Peabody,2,2
27576,7107,10,Oleg Vasilyevich Orlov,2,3
27576,6091,38,Mike Krause,0,4
27576,1116905,62,Young Orlov,0,5
27576,44826,15,US President Howard Lewis,2,6
27576,6861,63,Secretary of Defense,2,7
27576,53573,61,Russian President Matveyev,2,8
27576,118377,9,Young Salt,1,9
27576,74541,12,Shnaider,2,10
86834,934,4,Noah,2,0
86834,6161,5,Naameh,1,1
86834,10990,6,Ila,1,2
86834,33235,9,Ham,2,3
86834,4173,8,Methuselah,2,4
86834,5538,25,Tubal Cain,2,5
86834,79072,26,Og,2,6
86834,1274232,27,Eve,0,7
86834,230680,28,Shem,2,8
86834,20982,29,Lamech,2,9
86834,234479,30,Young Noah,2,10
17578,478,6,Tintin (voice),2,0
17578,1333,7,Captain Haddock / Sir Francis Haddock (voice),2,1
17578,8784,3,Sakharine / Red Rackham (voice),2,2
17578,11109,8,Thomson (voice),2,3
17578,11108,4,Inspector Thompson (voice),2,4
17578,2130,5,Pilot (voice),2,5
17578,1711,9,Ernie (voice),2,6
17578,2220,10,Lt. Delcourt (voice),2,7
17578,13014,11,Silk (voice),2,8
17578,1670,12,Allan (voice),2,9
17578,23789,18,Pedro (voice),2,10
673,10980,1,Harry Potter,2,0
673,10989,2,Ron Weasley,2,1
673,10990,45,Hermione Granger,1,2
673,64,4,Sirius Black,2,3
673,11207,5,Remus Lupin,2,4
673,4566,6,Severus Snape,2,5
673,5658,7,Albus Dumbledore,2,6
673,1923,8,Rubeus Hagrid,2,7
673,10993,9,Draco Malfoy,2,8
673,7056,11,Sybill Trelawney,1,9
673,10978,12,Minerva McGonagall,1,10
6972,2227,3,Lady Sarah Ashley,1,0
6972,6968,4,The Drover,2,1
6972,33449,5,Katherine,1,2
6972,1371,6,Neil Fletcher,2,3
6972,29092,7,King Carney,2,4
6972,53023,8,King George,0,5
6972,45210,23,Sergeant,2,6
6972,208282,24,Carney Boy,0,7
6972,55903,34,Carney Boy,0,8
6972,1265157,131,Carney Boy,2,9
6972,1209256,132,Carney Boy,2,10
82700,120724,11,Kitai Raige,2,0
82700,2888,10,Cypher Raige,2,1
82700,2598,13,Faia Raige,1,2
82700,37153,14,Senshi Raige,1,3
82700,12797,18,Commander Velan,2,4
82700,62879,19,Hesper Navigator,2,5
82700,142193,22,Veteran Ranger,2,6
82700,62562,23,Private McQuarrie,2,7
82700,94798,24,Running Cadet,2,8
82700,1272929,35,Nine Year Old Kitai,0,9
82700,1272930,36,Three Year Old Kitai,2,10
10567,61962,1,Aladar (voice),2,0
10567,1981,2,Plio (voice),1,1
10567,15531,3,Yar (voice),2,2
10567,7133,4,Zini (voice),2,3
10567,17265,16,Suri (voice),1,4
10567,67392,17,Kron (voice),2,5
10567,25654,18,Neera (voice),1,6
10567,154693,19,Bruton (voice),2,7
10567,23709,20,Baylene (voice),1,8
10567,56950,21,Eema (voice),1,9
181533,7399,1,Larry Daley,2,0
181533,17838,14,Ahkmenrah,2,1
181533,221581,7,Tilly,1,2
181533,2157,10,Theodore Roosevelt,2,3
181533,887,13,Jedediah Smith,2,4
181533,61303,15,Cecil,2,5
181533,46074,16,Madeline Phelps,1,6
181533,2282,8,Merenkahre,2,7
181533,17835,2,Dr. McPhee,2,8
181533,1937,9,Gus,0,9
181533,221018,3,Sir Lancelot,2,10
38055,23659,5,Megamind (voice),2,0
38055,287,4,Metro Man (voice),2,1
38055,56323,6,Roxanne Ritchi (voice),1,2
38055,21007,7,Titan (voice),2,3
38055,212,8,Minion (voice),2,4
38055,7399,14,Bernard (voice),2,5
38055,15009,15,Megaminds's Father (voice),2,6
38055,936672,33,Megamind's Mother (voice),0,7
38055,18864,34,Lord Scott / Prison Guard (voice),2,8
38055,1364656,35,Lady Scott (voice),0,9
38055,18999,13,Warden (voice),2,10
671,10980,27,Harry Potter,2,0
671,10989,37,Ron Weasley,2,1
671,10990,49,Hermione Granger,1,2
671,194,23,Albus Dumbledore,2,3
671,10993,41,Draco Malfoy,2,4
671,1923,25,Rubeus Hagrid,2,5
671,4566,44,Severus Snape,2,6
671,10978,24,Minerva McGonagall,1,7
671,10983,30,Vernon Dursley,2,8
671,10985,32,Quirinus Quirrell,2,9
671,10981,28,Petunia Dursley,1,10
49524,1229,3,Roy Pulsipher,2,0
49524,10859,5,Nick Walker,2,1
49524,4724,8,Bobby Hayes,2,2
49524,121953,9,Julia,1,3
49524,18248,10,Proctor,1,4
49524,209197,11,Roy's Avatar,1,5
49524,17343,12,Nawlicki,2,6
49524,20904,13,Nick's Avatar / Jerry Chen,2,7
49524,87192,14,Elliot,2,8
49524,11516,15,Pulaski,2,9
49524,1186622,16,Goth Chick,0,10
22,85,12,Captain Jack Sparrow,2,0
22,118,5,Captain Hector Barbossa,2,1
22,114,1,Will Turner,2,2
22,116,4,Elizabeth Swann,1,3
22,1709,13,Commodore James Norrington,2,4
22,378,14,Governor Weatherby Swann,2,5
22,2449,36,Joshamee Gibbs,2,6
22,8691,31,Anamaria,1,7
22,1710,15,Pintel,2,8
22,1711,16,Ragetti,2,9
22,1712,17,Lieutenant Gillette,0,10
131631,72129,2,Katniss Everdeen,1,0
131631,27972,3,Peeta Mellark,2,1
131631,96066,4,Gale Hawthorne,2,2
131631,57755,5,Haymitch Abernathy,2,3
131631,55636,22,President Snow,2,4
131631,1233,11,Plutarch Heavensbee,2,5
131631,1231,8,President Alma Coin,1,6
131631,530025,24,Primrose Everdeen,1,7
131631,237455,7,Finnick Odair,2,8
131631,9281,19,Effie Trinket,1,9
131631,932967,14,Boggs,2,10
591,31,33,Robert Langdon,2,0
591,2405,32,Sophie Neveu,1,1
591,1327,34,Sir Leigh Teabing,2,2
591,6162,35,Silas,2,3
591,1003,36,Captain Bezu Fache,2,4
591,658,37,Manuel Aringarosa,2,5
591,920,41,André Vernet,2,6
591,34259,38,Rémy Jean,2,7
591,20795,39,Jacques Saunier,0,8
591,38885,42,Sœur Sandrine,1,9
591,28186,43,Ritual Priestress,0,10
172385,44735,5,Blu (voice),2,0
172385,1813,2,Jewel (voice),1,1
172385,41087,3,Linda (voice),1,2
172385,134,4,Nico (voice),2,3
172385,1271,12,Eduardo (voice),2,4
172385,969218,16,Roberto (voice),2,5
172385,55936,6,Nigel (voice),0,6
172385,17289,7,Tulio (voice),2,7
172385,60255,8,Fernando (voice),2,8
172385,561869,9,Bia (voice),1,9
172385,992427,13,Tiago (voice),2,10
36658,2387,8,Charles Xavier / Professor X,2,0
36658,6968,9,Logan / Wolverine,2,1
36658,1327,10,Eric Lensherr / Magneto,2,2
36658,4587,11,Ororo Munroe / Storm,1,3
36658,10696,12,Jean Grey / Phoenix,1,4
36658,11006,13,Scott Summers / Cyclops,2,5
36658,11008,15,Raven Darkholme / Mystique,1,6
36658,1248,16,William Stryker,2,7
36658,10697,17,Kurt Wagner / Nightcrawler,2,8
36658,52374,18,Senator Kelly,2,9
36658,11024,21,Yuriko Oyama / Lady Deathstrike,1,10
51497,12835,2,Dominic Toretto,2,0
51497,8167,3,Brian O'Conner,2,1
51497,22123,4,Mia Toretto,1,2
51497,8169,5,Roman Pearce,2,3
51497,8171,7,Tej Parker,2,4
51497,31841,10,Vince,2,5
51497,61697,8,Han Seoul-Oh,2,6
51497,90633,9,Gisele Yashar,1,7
51497,96321,31,Tego Leo,2,8
51497,90634,32,Rico Santos,0,9
51497,22462,11,Hernan Reyes,2,10
58574,3223,1,Sherlock Holmes,2,0
58574,9642,2,Dr. John Watson,2,1
58574,15440,58,Professor James Moriarty,2,2
58574,87722,7,Madam Simza Heron,1,3
58574,17521,13,Mary Morstan,1,4
58574,11855,14,Mrs. Hudson,1,5
58574,1665,43,Inspector Lestrade,2,6
58574,11275,59,Mycroft Holmes,2,7
58574,84865,44,Clarky,2,8
58574,54807,45,Tamas,2,9
58574,220448,46,Colonel Sebastian Moran,2,10
18823,65731,1,Perseus,2,0
18823,3896,23,Zeus,2,1
18823,5469,3,Hades,2,2
18823,59620,17,Io,1,3
18823,973,16,Calibos / Acrisius,2,4
18823,28109,18,Andromeda,1,5
18823,114018,19,Danae,1,6
